sample_id,session_id,official_split,proposed_independent_split,translation
7CuBSDLjfIo--89,7CuBSDLjfIo,train,train,We will now group all the plants.
7CuBSDLjfIo--90,7CuBSDLjfIo,train,train,We observed in table 7.1.
7CuBSDLjfIo--92,7CuBSDLjfIo,train,train,"You can fill the columns 1, 2 and 3 for many more plants."
7CuBSDLjfIo--93,7CuBSDLjfIo,train,train,Fill column 4
7CuBSDLjfIo--94,7CuBSDLjfIo,train,train,Later after studying the section.
7CuBSDLjfIo--95,7CuBSDLjfIo,train,train,"Based on these characters, most plants can be classified into three categories."
7CuBSDLjfIo--96,7CuBSDLjfIo,train,train,herbs
7CuBSDLjfIo--98,7CuBSDLjfIo,train,train,and trees.
7CuBSDLjfIo--99,7CuBSDLjfIo,train,train,an example of each.
7CuBSDLjfIo--100,7CuBSDLjfIo,train,train,is shown in figure 7.3.
7CuBSDLjfIo--101,7CuBSDLjfIo,train,train,Suggestion Student can work
7CuBSDLjfIo--102,7CuBSDLjfIo,train,train,in groups of 4 to 5
7CuBSDLjfIo--103,7CuBSDLjfIo,train,train,so that a minimum number of plants are harmed or damaged.
7CuBSDLjfIo--104,7CuBSDLjfIo,train,train,you may also use weeds
7CuBSDLjfIo--105,7CuBSDLjfIo,train,train,With soft stems for the activities. Do you know?
7CuBSDLjfIo--106,7CuBSDLjfIo,train,train,What weeds are?
7CuBSDLjfIo--107,7CuBSDLjfIo,train,train,"in crop fields, lawns or pots"
7CuBSDLjfIo--108,7CuBSDLjfIo,train,train,Often some unwanted plants or weeds start growing.
7CuBSDLjfIo--110,7CuBSDLjfIo,train,train,Removing these weeds.
7CuBSDLjfIo--111,7CuBSDLjfIo,train,train,from their fields
7CuBSDLjfIo--112,7CuBSDLjfIo,train,train,figure 7.3A
7CuBSDLjfIo--113,7CuBSDLjfIo,train,train,shows herb
7CuBSDLjfIo--115,7CuBSDLjfIo,train,train,shows shrub
7CuBSDLjfIo--116,7CuBSDLjfIo,train,train,and figure C shows a tree.
7CuBSDLjfIo--117,7CuBSDLjfIo,train,train,page 54
7CuBSDLjfIo--118,7CuBSDLjfIo,train,train,Plants with green and tender stems
7CuBSDLjfIo--120,7CuBSDLjfIo,train,train,They are usually short.
7CuBSDLjfIo--121,7CuBSDLjfIo,train,train,and may not have many branches.
7CuBSDLjfIo--122,7CuBSDLjfIo,train,train,Figure 7.3A
7CuBSDLjfIo--123,7CuBSDLjfIo,train,train,Some plants develop branches.
7CuBSDLjfIo--124,7CuBSDLjfIo,train,train,Near the base of stem.
7CuBSDLjfIo--126,7CuBSDLjfIo,train,train,Such plants are called...
7CuBSDLjfIo--127,7CuBSDLjfIo,train,train,Shrubs
7CuBSDLjfIo--128,7CuBSDLjfIo,train,train,7.3B
7CuBSDLjfIo--129,7CuBSDLjfIo,train,train,Some plants are very tall.
7CuBSDLjfIo--130,7CuBSDLjfIo,train,train,and have hard and thick stem.
7CuBSDLjfIo--132,7CuBSDLjfIo,train,train,Such plants are called trees.
7CuBSDLjfIo--133,7CuBSDLjfIo,train,train,Figure 7.3C
7CuBSDLjfIo--134,7CuBSDLjfIo,train,train,Based on the above characteristics.
7CuBSDLjfIo--135,7CuBSDLjfIo,train,train,Can you know classified?
7CuBSDLjfIo--137,7CuBSDLjfIo,train,train,7.1
7CuBSDLjfIo--138,7CuBSDLjfIo,train,train,Paheli Wonders
7CuBSDLjfIo--141,7CuBSDLjfIo,train,train,Beanstalk
7CuBSDLjfIo--142,7CuBSDLjfIo,train,train,gourd plants
7CuBSDLjfIo--143,7CuBSDLjfIo,train,train,and grape vines have
7CuBSDLjfIo--145,7CuBSDLjfIo,train,train,"How are these different from a herb, a shrub or a tree?"
7CuBSDLjfIo--146,7CuBSDLjfIo,train,train,Why do you think?
7CuBSDLjfIo--147,7CuBSDLjfIo,train,train,Some of them need support.
7CuBSDLjfIo--148,7CuBSDLjfIo,train,train,to climb upwards
7CuBSDLjfIo--149,7CuBSDLjfIo,train,train,Plants with weak stems
7CuBSDLjfIo--150,7CuBSDLjfIo,train,train,That cannot stand upright.
7CuBSDLjfIo--151,7CuBSDLjfIo,train,train,but spread on the ground.
7CuBSDLjfIo--152,7CuBSDLjfIo,train,train,are called creepers.
7CuBSDLjfIo--153,7CuBSDLjfIo,train,train,Figur 7.4
7CuBSDLjfIo--154,7CuBSDLjfIo,train,train,while those take support
7CuBSDLjfIo--155,7CuBSDLjfIo,train,train,and climb up
7CuBSDLjfIo--156,7CuBSDLjfIo,train,train,are called climbers.
7CuBSDLjfIo--157,7CuBSDLjfIo,train,train,Figure 7.5.
7CuBSDLjfIo--158,7CuBSDLjfIo,train,train,"these are different from herbs, shurbs"
7CuBSDLjfIo--159,7CuBSDLjfIo,train,train,and trees.
7CuBSDLjfIo--160,7CuBSDLjfIo,train,train,Perhaps there are some plants in your school or at home.
7CuBSDLjfIo--161,7CuBSDLjfIo,train,train,that you take care of.
7CuBSDLjfIo--162,7CuBSDLjfIo,train,train,Write down the names of any two trees.
7CuBSDLjfIo--163,7CuBSDLjfIo,train,train,Shubs
7CuBSDLjfIo--164,7CuBSDLjfIo,train,train,herbs
7CuBSDLjfIo--165,7CuBSDLjfIo,train,train,or creepers growing in your house or school.
7CuBSDLjfIo--168,7CuBSDLjfIo,train,train,Figure 7.5
7CuBSDLjfIo--169,7CuBSDLjfIo,train,train,shows climbers
7CuBSDLjfIo--170,7CuBSDLjfIo,train,train,7.2
7CuBSDLjfIo--171,7CuBSDLjfIo,train,train,STEM Observe closely
7CuBSDLjfIo--172,7CuBSDLjfIo,train,train,The stems of different plants around you.
7CuBSDLjfIo--173,7CuBSDLjfIo,train,train,"Note down, different structures or parts."
7CuBSDLjfIo--174,7CuBSDLjfIo,train,train,Born by the stem.
7CuBSDLjfIo--175,7CuBSDLjfIo,train,train,Compare your observations
7CuBSDLjfIo--176,7CuBSDLjfIo,train,train,With that of your friends?
7CuBSDLjfIo--177,7CuBSDLjfIo,train,train,What do you find?
7CuBSDLjfIo--178,7CuBSDLjfIo,train,train,stems bear leaves
7CuBSDLjfIo--180,7CuBSDLjfIo,train,train,But...
7CuBSDLjfIo--181,7CuBSDLjfIo,train,train,flowers and fruits. activity 2
7CuBSDLjfIo--183,7CuBSDLjfIo,train,train,We would require a glass.
7CuBSDLjfIo--184,7CuBSDLjfIo,train,train,Water
7CuBSDLjfIo--186,7CuBSDLjfIo,train,train,and a soft stem.
7CuBSDLjfIo--187,7CuBSDLjfIo,train,train,Pour water to fill one third of the glass.
7CuBSDLjfIo--188,7CuBSDLjfIo,train,train,Add a few drops of red or blue ink to the water.
7CuBSDLjfIo--189,7CuBSDLjfIo,train,train,Cut the beast of the stem and put it in the glass.
7CuBSDLjfIo--190,7CuBSDLjfIo,train,train,as shown in figure 7.6
7CuBSDLjfIo--192,7CuBSDLjfIo,train,train,Does the colour appear in the stem?
7CuBSDLjfIo--194,7CuBSDLjfIo,train,train,The color rises in the stem.
7CuBSDLjfIo--195,7CuBSDLjfIo,train,train,"If this is kept for a longer period,"
7CuBSDLjfIo--196,7CuBSDLjfIo,train,train,the color appears in the viens of the leaves also
7CuBSDLjfIo--197,7CuBSDLjfIo,train,train,How do you think?
7CuBSDLjfIo--198,7CuBSDLjfIo,train,train,the color reached there?
7CuBSDLjfIo--199,7CuBSDLjfIo,train,train,Page 55
7CuBSDLjfIo--202,7CuBSDLjfIo,train,train,The stem helps in upward movement of water.
7CuBSDLjfIo--203,7CuBSDLjfIo,train,train,The water and minerals
7CuBSDLjfIo--204,7CuBSDLjfIo,train,train,Go to leaves and other plant parts attached to the stem.
7CuBSDLjfIo--205,7CuBSDLjfIo,train,train,"Figure 7.6 shows, stem in a glass with coloured water."
7CuBSDLjfIo--207,7CuBSDLjfIo,train,train,Water moves up the stem
7CuBSDLjfIo--208,7CuBSDLjfIo,train,train,and reaches leaves.
7CuBSDLjfIo--209,7CuBSDLjfIo,train,train,Figure 7.7B
7CuBSDLjfIo--210,7CuBSDLjfIo,train,train,Shows
7CuBSDLjfIo--211,7CuBSDLjfIo,train,train,A large view of open and off stem.
7CuBSDLjfIo--212,7CuBSDLjfIo,train,train,7.3
7CuBSDLjfIo--213,7CuBSDLjfIo,train,train,Leaf
7CuBSDLjfIo--216,7CuBSDLjfIo,train,train,and draw them in your notebook.
7CuBSDLjfIo--217,7CuBSDLjfIo,train,train,Are all the leaves of same size?
7CuBSDLjfIo--218,7CuBSDLjfIo,train,train,shape and colour
7CuBSDLjfIo--220,7CuBSDLjfIo,train,train,the part of leaf.
7CuBSDLjfIo--221,7CuBSDLjfIo,train,train,"By which it is attached to the stem,"
7CuBSDLjfIo--223,7CuBSDLjfIo,train,train,The broad
7CuBSDLjfIo--224,7CuBSDLjfIo,train,train,Green part of the leaf.
7CuBSDLjfIo--225,7CuBSDLjfIo,train,train,is called Lemina.
7CuBSDLjfIo--226,7CuBSDLjfIo,train,train,Figure 7.8
7CuBSDLjfIo--227,7CuBSDLjfIo,train,train,can you identify
7CuBSDLjfIo--229,7CuBSDLjfIo,train,train,Do all the leaves have petioles?
7CuBSDLjfIo--231,7CuBSDLjfIo,train,train,If you thought that leaves cannot sign...
7CuBSDLjfIo--232,7CuBSDLjfIo,train,train,Here is an activity which will make you think again.
7CuBSDLjfIo--233,7CuBSDLjfIo,train,train,Figure 7.8 chose.
7CuBSDLjfIo--234,7CuBSDLjfIo,train,train,"Different parts of leaf, lamina, stem and petiole."
7CuBSDLjfIo--235,7CuBSDLjfIo,train,train,Activity 3
7CuBSDLjfIo--236,7CuBSDLjfIo,train,train,Put a leaf under a wide sheet of paper
7CuBSDLjfIo--237,7CuBSDLjfIo,train,train,or a sheet in your notebook.
7CuBSDLjfIo--238,7CuBSDLjfIo,train,train,Hold it in place as shown in figure 7.9.
7CuBSDLjfIo--239,7CuBSDLjfIo,train,train,Hold your pencil tip sideways and rub it on the portion of the paper having the leaf below it.
7CuBSDLjfIo--240,7CuBSDLjfIo,train,train,Did you get an impression with some lines in it?
7CuBSDLjfIo--241,7CuBSDLjfIo,train,train,Are they similar to those on the leaf?
7CuBSDLjfIo--242,7CuBSDLjfIo,train,train,These lines on the leaf.
7CuBSDLjfIo--243,7CuBSDLjfIo,train,train,are called veins
7CuBSDLjfIo--244,7CuBSDLjfIo,train,train,Do you see a prominent line?
7CuBSDLjfIo--245,7CuBSDLjfIo,train,train,in the middle of the leaf.
7CuBSDLjfIo--246,7CuBSDLjfIo,train,train,This is called the mid-rib.
7CuBSDLjfIo--247,7CuBSDLjfIo,train,train,The design made by veins in a leaf is called
7CuBSDLjfIo--248,7CuBSDLjfIo,train,train,Leave Venatian
7CuBSDLjfIo--249,7CuBSDLjfIo,train,train,If this design is net like on both sides of mid-rib
7CuBSDLjfIo--250,7CuBSDLjfIo,train,train,the venation is reticulate
7CuBSDLjfIo--251,7CuBSDLjfIo,train,train,Figure 7.10A
7CuBSDLjfIo--252,7CuBSDLjfIo,train,train,in the leaves of grass.
7CuBSDLjfIo--253,7CuBSDLjfIo,train,train,You might have seen that the veins are parallel to one another.
7CuBSDLjfIo--254,7CuBSDLjfIo,train,train,Thank you.
7CuBSDLjfIo--255,7CuBSDLjfIo,train,train,This is Parallel Venetian.
7CuBSDLjfIo--256,7CuBSDLjfIo,train,train,Figure 7.10B
7CuBSDLjfIo--257,7CuBSDLjfIo,train,train,Observe the Venatian in as many leaves as you can without removing them from the plant.
7CuBSDLjfIo--258,7CuBSDLjfIo,train,train,and
7CuBSDLjfIo--259,7CuBSDLjfIo,train,train,Right names of some plants having reticulate and parallel venation.
7CuBSDLjfIo--261,7CuBSDLjfIo,train,train,Figure 7.9 Shows
7CuBSDLjfIo--262,7CuBSDLjfIo,train,train,Taking an impression of a leaf
7CuBSDLjfIo--263,7CuBSDLjfIo,train,train,Page 56
7CuBSDLjfIo--265,7CuBSDLjfIo,train,train,leaf venation figure A
7CuBSDLjfIo--266,7CuBSDLjfIo,train,train,reticulate
d5Lx_5-UiHY--0,d5Lx_5-UiHY,train,train,"Alright then, let's go."
d5Lx_5-UiHY--1,d5Lx_5-UiHY,train,train,class 5 title
d5Lx_5-UiHY--2,d5Lx_5-UiHY,train,train,math magic 5
d5Lx_5-UiHY--3,d5Lx_5-UiHY,train,train,Chapter 13.
d5Lx_5-UiHY--4,d5Lx_5-UiHY,train,train,Ways to multiply and divide.
d5Lx_5-UiHY--5,d5Lx_5-UiHY,train,train,page 183
d5Lx_5-UiHY--7,d5Lx_5-UiHY,train,train,"576 books are to be packed in boxes. If one box has 24 books, how many boxes are needed?"
d5Lx_5-UiHY--9,d5Lx_5-UiHY,train,train,836 people are watching a movie in a hall.
d5Lx_5-UiHY--10,d5Lx_5-UiHY,train,train,"If the hall has 44 rows,"
d5Lx_5-UiHY--11,d5Lx_5-UiHY,train,train,How many people can sit in one row?
d5Lx_5-UiHY--13,d5Lx_5-UiHY,train,train,He wants to plant 15 trees in each row.
d5Lx_5-UiHY--14,d5Lx_5-UiHY,train,train,How many rows can he plant?
d5Lx_5-UiHY--15,d5Lx_5-UiHY,train,train,How many trees would be left over?
d5Lx_5-UiHY--16,d5Lx_5-UiHY,train,train,Brain teaser
d5Lx_5-UiHY--17,d5Lx_5-UiHY,train,train,Shumly bought a battery. She read on it.
d5Lx_5-UiHY--19,d5Lx_5-UiHY,train,train,She uses it throughout the day and the night.
d5Lx_5-UiHY--20,d5Lx_5-UiHY,train,train,How many days will the battery run?
d5Lx_5-UiHY--22,d5Lx_5-UiHY,train,train,A tank is full of 300 liters of water.
d5Lx_5-UiHY--23,d5Lx_5-UiHY,train,train,How much water will be filled in 25 tanks?
d5Lx_5-UiHY--24,d5Lx_5-UiHY,train,train,you
d5Lx_5-UiHY--25,d5Lx_5-UiHY,train,train,"If 15 buckets can be filled with one tank of water,"
d5Lx_5-UiHY--27,d5Lx_5-UiHY,train,train,How many buckets in all can be filled with the water in 25 tanks?
d5Lx_5-UiHY--30,d5Lx_5-UiHY,train,train,How many laddoos will be there in 12 kg?
d5Lx_5-UiHY--31,d5Lx_5-UiHY,train,train,"If 16 Ladoos can be packed in one box,"
d5Lx_5-UiHY--32,d5Lx_5-UiHY,train,train,How many boxes are needed to pack?
d5Lx_5-UiHY--34,d5Lx_5-UiHY,train,train,There are 26 rooms in a school
d5Lx_5-UiHY--35,d5Lx_5-UiHY,train,train,Each room has four plants.
d5Lx_5-UiHY--39,d5Lx_5-UiHY,train,train,How much water do we need for all the plants?
d5Lx_5-UiHY--43,d5Lx_5-UiHY,train,train,Each line gives a story.
d5Lx_5-UiHY--44,d5Lx_5-UiHY,train,train,"You have to choose the question, which makes the best story problem."
d5Lx_5-UiHY--46,d5Lx_5-UiHY,train,train,A shopkeeper has 50 boxes.
d5Lx_5-UiHY--47,d5Lx_5-UiHY,train,train,There are 48 fruits in one box.
d5Lx_5-UiHY--50,d5Lx_5-UiHY,train,train,How many fruits are there in all? C
d5Lx_5-UiHY--51,d5Lx_5-UiHY,train,train,How many more boxes will he need?
d5Lx_5-UiHY--52,d5Lx_5-UiHY,train,train,Explain why A and C are not good choices.
d5Lx_5-UiHY--53,d5Lx_5-UiHY,train,train,and we know that B is already the ticked choice. 2
d5Lx_5-UiHY--56,d5Lx_5-UiHY,train,train,How many children did each tent have? B
d5Lx_5-UiHY--57,d5Lx_5-UiHY,train,train,How many tents do they need? C
d5Lx_5-UiHY--58,d5Lx_5-UiHY,train,train,how many children in all are in the school
d5Lx_5-UiHY--59,d5Lx_5-UiHY,train,train,Take the one question which matches with the given problem. 3
d5Lx_5-UiHY--60,d5Lx_5-UiHY,train,train,A shopkeeper has 204 eggs.
d5Lx_5-UiHY--62,d5Lx_5-UiHY,train,train,It puts them in egg trays.
d5Lx_5-UiHY--65,d5Lx_5-UiHY,train,train,How many fresh eggs does he sell? C C
d5Lx_5-UiHY--66,d5Lx_5-UiHY,train,train,How many egg trays does he need?
d5Lx_5-UiHY--67,d5Lx_5-UiHY,train,train,Take the one question which matches with the given problem.
d5Lx_5-UiHY--68,d5Lx_5-UiHY,train,train,for the teacher.
d5Lx_5-UiHY--69,d5Lx_5-UiHY,train,train,Such exercises will help children understand the strategies to make questions related to the concepts of division and multiplication.
d5Lx_5-UiHY--70,d5Lx_5-UiHY,train,train,page 185.
d5Lx_5-UiHY--71,d5Lx_5-UiHY,train,train,The cost of one book is Rs. 47.
d5Lx_5-UiHY--72,d5Lx_5-UiHY,train,train,Sonu buys 23 books. A
d5Lx_5-UiHY--73,d5Lx_5-UiHY,train,train,How much money does she have? B.
d5Lx_5-UiHY--74,d5Lx_5-UiHY,train,train,How much money does she pay for the books? C
d5Lx_5-UiHY--77,d5Lx_5-UiHY,train,train,Cross check for Hari Sharan.
d5Lx_5-UiHY--78,d5Lx_5-UiHY,train,train,Hari Sharan wanted to divide rupees 2456.
d5Lx_5-UiHY--79,d5Lx_5-UiHY,train,train,amongst his four sons.
d5Lx_5-UiHY--80,d5Lx_5-UiHY,train,train,He asked his eldest son to tell him how much money each one will get.
d5Lx_5-UiHY--81,d5Lx_5-UiHY,train,train,On the left side we see a picture of Hari Sharan with all his four sons.
d5Lx_5-UiHY--83,d5Lx_5-UiHY,train,train,"On the right side, a little head on the page, we see the eldest son giving him the answer."
d5Lx_5-UiHY--84,d5Lx_5-UiHY,train,train,"Papa, each of us will get."
d5Lx_5-UiHY--85,d5Lx_5-UiHY,train,train,2456 divided by 4.
d5Lx_5-UiHY--86,d5Lx_5-UiHY,train,train,is equal to Rupi's 624.
d5Lx_5-UiHY--88,d5Lx_5-UiHY,train,train,"When Hari Sharan started giving Rupi 624 to each son,"
d5Lx_5-UiHY--89,d5Lx_5-UiHY,train,train,He was left with less money for the youngest one.
d5Lx_5-UiHY--90,d5Lx_5-UiHY,train,train,Harisharun told his eldest son.
d5Lx_5-UiHY--91,d5Lx_5-UiHY,train,train,It seems you have made some mistake in the calculations.
d5Lx_5-UiHY--92,d5Lx_5-UiHY,train,train,Let me check.
d5Lx_5-UiHY--93,d5Lx_5-UiHY,train,train,Hari Sharan multiplied 624 with 4.
d5Lx_5-UiHY--94,d5Lx_5-UiHY,train,train,He got rupees 2496. He Basically
d5Lx_5-UiHY--95,d5Lx_5-UiHY,train,train,This shows you have done the division wrong.
d5Lx_5-UiHY--96,d5Lx_5-UiHY,train,train,The sun did the division again.
d5Lx_5-UiHY--97,d5Lx_5-UiHY,train,train,2456 divided by 4.
d5Lx_5-UiHY--98,d5Lx_5-UiHY,train,train,is equal to 614.
d5Lx_5-UiHY--99,d5Lx_5-UiHY,train,train,"Before telling his father, he checked on his own."
d5Lx_5-UiHY--100,d5Lx_5-UiHY,train,train,614 multiplied by 4 is equal to
d5Lx_5-UiHY--101,d5Lx_5-UiHY,train,train,2456
d5Lx_5-UiHY--102,d5Lx_5-UiHY,train,train,Now it is correct.
d5Lx_5-UiHY--104,d5Lx_5-UiHY,train,train,Page 186
d5Lx_5-UiHY--106,d5Lx_5-UiHY,train,train,Do these divisions.
d5Lx_5-UiHY--107,d5Lx_5-UiHY,train,train,Check your results by multiplication.
d5Lx_5-UiHY--108,d5Lx_5-UiHY,train,train,A
d5Lx_5-UiHY--109,d5Lx_5-UiHY,train,train,438 divided by 9. B
d5Lx_5-UiHY--111,d5Lx_5-UiHY,train,train,450 divided by 7.
d5Lx_5-UiHY--112,d5Lx_5-UiHY,train,train,D
d5Lx_5-UiHY--113,d5Lx_5-UiHY,train,train,900 divided by 10.
d5Lx_5-UiHY--114,d5Lx_5-UiHY,train,train,E
d5Lx_5-UiHY--115,d5Lx_5-UiHY,train,train,678 divided by 6. if
d5Lx_5-UiHY--116,d5Lx_5-UiHY,train,train,2475 divided by 11 2
d5Lx_5-UiHY--118,d5Lx_5-UiHY,train,train,See what you find. The sums are….
d5Lx_5-UiHY--119,d5Lx_5-UiHY,train,train,"21 multiplied by 16, 26 multiplied by 26,"
d5Lx_5-UiHY--121,d5Lx_5-UiHY,train,train,85 multiplied by 30
d5Lx_5-UiHY--122,d5Lx_5-UiHY,train,train,432 divided by 18.
d5Lx_5-UiHY--124,d5Lx_5-UiHY,train,train,15 multiplied by 7.
d5Lx_5-UiHY--125,d5Lx_5-UiHY,train,train,77 multiplied by 10.
d5Lx_5-UiHY--127,d5Lx_5-UiHY,train,train,64 multiplied by 42.
d5Lx_5-UiHY--129,d5Lx_5-UiHY,train,train,729 divided by 9.
d5Lx_5-UiHY--130,d5Lx_5-UiHY,train,train,869 divided by 11.
d5Lx_5-UiHY--131,d5Lx_5-UiHY,train,train,93 multiplied by 2
d5Lx_5-UiHY--134,d5Lx_5-UiHY,train,train,825 divided by 5.
d5Lx_5-UiHY--135,d5Lx_5-UiHY,train,train,847 divided by 7.
d5Lx_5-UiHY--137,d5Lx_5-UiHY,train,train,11 multiplied by 11
d5Lx_5-UiHY--138,d5Lx_5-UiHY,train,train,19 multiplied by 3
d5Lx_5-UiHY--139,d5Lx_5-UiHY,train,train,221 divided by 13 900
d5Lx_5-UiHY--140,d5Lx_5-UiHY,train,train,81 divided by 3.
d5Lx_5-UiHY--141,d5Lx_5-UiHY,train,train,10 multiplied by 10.
d5Lx_5-UiHY--142,d5Lx_5-UiHY,train,train,59 multiplied by 7.
d5Lx_5-UiHY--143,d5Lx_5-UiHY,train,train,248 divided by 8.
d5Lx_5-UiHY--144,d5Lx_5-UiHY,train,train,576 divided by 12.
d5Lx_5-UiHY--145,d5Lx_5-UiHY,train,train,475 divided by 19.
d5Lx_5-UiHY--146,d5Lx_5-UiHY,train,train,and 31 multiplied by 19.
d5Lx_5-UiHY--148,d5Lx_5-UiHY,train,train,"Match your answers and then, color them in the grid."
d5Lx_5-UiHY--149,d5Lx_5-UiHY,train,train,521
dht7S24Zauk--0,dht7S24Zauk,train,val,Activity 4
dht7S24Zauk--1,dht7S24Zauk,train,val,"we will require a herb, two trans..."
dht7S24Zauk--2,dht7S24Zauk,train,val,...parent polythene bags
dht7S24Zauk--4,dht7S24Zauk,train,val,Do this activity during daytime on a sunny day.
dht7S24Zauk--5,dht7S24Zauk,train,val,Use a healthy well-watered plant that has been growing in the sun.
dht7S24Zauk--6,dht7S24Zauk,train,val,and close a leafy branch of the plant.
dht7S24Zauk--7,dht7S24Zauk,train,val,in a polythene cover.
dht7S24Zauk--8,dht7S24Zauk,train,val,and tie up its mouth.
dht7S24Zauk--9,dht7S24Zauk,train,val,as shown in figure 7.11.
dht7S24Zauk--11,dht7S24Zauk,train,val,and keep it also in the sun.
dht7S24Zauk--12,dht7S24Zauk,train,val,After a few hours
dht7S24Zauk--13,dht7S24Zauk,train,val,Observe the inner surface of the covers
dht7S24Zauk--14,dht7S24Zauk,train,val,What do you see?
dht7S24Zauk--15,dht7S24Zauk,train,val,Are there any droplets of water?
dht7S24Zauk--16,dht7S24Zauk,train,val,How do you think they got there?
dht7S24Zauk--17,dht7S24Zauk,train,val,Don't forget to remove the polythene bag.
dht7S24Zauk--18,dht7S24Zauk,train,val,after the activity.
dht7S24Zauk--19,dht7S24Zauk,train,val,Water comes out of leaves.
dht7S24Zauk--20,dht7S24Zauk,train,val,...in the form of vapour...
dht7S24Zauk--21,dht7S24Zauk,train,val,by a process called transpiration.
dht7S24Zauk--23,dht7S24Zauk,train,val,Through this process.
dht7S24Zauk--25,dht7S24Zauk,train,val,Would we have seen?
dht7S24Zauk--26,dht7S24Zauk,train,val,The water evaporate if we had not tied a polythene cover.
dht7S24Zauk--28,dht7S24Zauk,train,val,In Chapter 5 we noticed water changing into different forms in some of our activities.
dht7S24Zauk--29,dht7S24Zauk,train,val,Can you think of these and name the process that makes?
dht7S24Zauk--30,dht7S24Zauk,train,val,What are the drops appear on the polythene cover?
dht7S24Zauk--32,dht7S24Zauk,train,val,Figure 7.11
dht7S24Zauk--33,dht7S24Zauk,train,val,What does the leaf do?
dht7S24Zauk--35,dht7S24Zauk,train,val,We will require a leaf
dht7S24Zauk--37,dht7S24Zauk,train,val,a beaker
dht7S24Zauk--39,dht7S24Zauk,train,val,burner water
dht7S24Zauk--40,dht7S24Zauk,train,val,a watch glass
dht7S24Zauk--41,dht7S24Zauk,train,val,and iodine solution for this activity.
dht7S24Zauk--42,dht7S24Zauk,train,val,Take a leaf in a test tube
dht7S24Zauk--43,dht7S24Zauk,train,val,and pour spirit
